Date,股票代码,名称,Close,High,Low,Open,Volume
2013-04-15,'399300,沪深300,2436.818,2461.668,2430.149,2453.967,4653973400
2013-04-12,'399300,沪深300,2462.112,2489.118,2460.182,2476.322,3991727800
2013-04-11,'399300,沪深300,2477.876,2508.593,2476.396,2502.5,4298995800
2013-04-10,'399300,沪深300,2485.309,2495.572,2466.19,2487.984,4750491300
2013-04-09,'399300,沪深300,2489.43,2505.294,2477.29,2477.29,5238982400
2013-04-08,'399300,沪深300,2472.299,2473.309,2429.5,2443.24,5329677200
2013-04-03,'399300,沪深300,2483.547,2507.143,2474.927,2493.877,4556422100
2013-04-02,'399300,沪深300,2486.391,2524.463,2475.0,2495.843,5568415200
2013-04-01,'399300,沪深300,2493.187,2507.825,2483.732,2486.428,4734602200
2013-03-29,'399300,沪深300,2495.083,2509.109,2482.488,2502.782,5240213700
2013-03-28,'399300,沪深300,2499.302,2535.988,2495.083,2535.988,8757840500
2013-03-27,'399300,沪深300,2583.53,2611.939,2566.345,2575.726,5690651700
2013-03-26,'399300,沪深300,2575.05,2607.357,2554.974,2601.964,6396296100
2013-03-25,'399300,沪深300,2613.097,2641.609,2607.613,2628.407,5626140200
2013-03-22,'399300,沪深300,2618.308,2625.531,2603.344,2612.256,5564714100
2013-03-21,'399300,沪深300,2614.988,2626.538,2598.509,2611.58,6955275600
2013-03-20,'399300,沪深300,2610.174,2610.174,2526.83,2526.968,9070062200
2013-03-19,'399300,沪深300,2525.097,2532.07,2491.854,2507.396,5453647600
2013-03-18,'399300,沪深300,2502.493,2544.619,2499.828,2526.077,5981277800
2013-03-15,'399300,沪深300,2539.873,2600.091,2504.458,2533.722,8137218500
2013-03-14,'399300,沪深300,2534.273,2546.699,2514.463,2517.745,4760575600
2013-03-13,'399300,沪深300,2527.486,2556.773,2515.058,2551.726,5643046000
2013-03-12,'399300,沪深300,2555.615,2619.512,2530.251,2590.391,7193514100
2013-03-11,'399300,沪深300,2592.372,2611.652,2574.172,2600.278,5094643600
2013-03-08,'399300,沪深300,2606.927,2632.624,2601.961,2622.684,5942955700
2013-03-07,'399300,沪深300,2619.479,2658.969,2592.867,2639.783,9408266600
2013-03-06,'399300,沪深300,2650.202,2658.139,2620.431,2634.87,9582965200
2013-03-05,'399300,沪深300,2622.807,2623.171,2541.766,2547.893,8966115200
2013-03-04,'399300,沪深300,2545.715,2619.574,2528.694,2619.42,11061910300
2013-03-01,'399300,沪深300,2668.836,2680.854,2626.995,2671.842,7334375300
2013-02-28,'399300,沪深300,2673.327,2673.711,2593.997,2611.94,8692259500
2013-02-27,'399300,沪深300,2594.677,2615.249,2569.38,2576.046,6322674300
2013-02-26,'399300,沪深300,2567.595,2631.094,2564.672,2587.375,8000306500
2013-02-25,'399300,沪深300,2604.96,2628.696,2590.787,2607.149,5316194200
2013-02-22,'399300,沪深300,2596.604,2618.483,2591.146,2607.65,6020485200
2013-02-21,'399300,沪深300,2610.549,2675.741,2584.758,2675.741,10065798400
2013-02-20,'399300,沪深300,2702.635,2703.098,2665.231,2686.093,7001937700
2013-02-19,'399300,沪深300,2685.606,2740.739,2674.339,2735.045,8062643100
2013-02-18,'399300,沪深300,2737.471,2787.74,2731.506,2784.065,7643822700
2013-02-08,'399300,沪深300,2771.725,2791.303,2747.946,2755.649,7742964400
2013-02-07,'399300,沪深300,2759.87,2775.974,2722.874,2771.53,8997814200
2013-02-06,'399300,沪深300,2775.844,2787.456,2765.743,2771.908,8277927100
2013-02-05,'399300,沪深300,2771.675,2779.953,2725.362,2727.93,11613081900
2013-02-04,'399300,沪深300,2748.028,2768.504,2731.08,2753.688,12793917900
2013-02-01,'399300,沪深300,2743.324,2744.322,2671.274,2677.187,10387951500
2013-01-31,'399300,沪深300,2686.882,2696.881,2671.33,2690.951,9674010100
2013-01-30,'399300,沪深300,2688.711,2689.683,2662.062,2678.433,9987499000
2013-01-29,'399300,沪深300,2675.866,2685.531,2646.154,2655.377,10104022900
2013-01-28,'399300,沪深300,2651.863,2651.967,2577.267,2577.267,9127479000
2013-01-25,'399300,沪深300,2571.674,2591.513,2567.107,2580.881,5848735900
2013-01-24,'399300,沪深300,2582.755,2663.404,2564.206,2606.427,11127717200
2013-01-23,'399300,沪深300,2607.456,2611.409,2576.362,2588.198,7573944400
2013-01-22,'399300,沪深300,2596.898,2620.025,2578.181,2610.392,10576627500
2013-01-21,'399300,沪深300,2610.898,2611.201,2582.652,2605.649,8413374200
2013-01-18,'399300,沪深300,2595.439,2607.446,2553.451,2568.692,7794030300
2013-01-17,'399300,沪深300,2552.758,2575.058,2539.674,2570.711,6991523900
2013-01-16,'399300,沪深300,2577.092,2600.093,2540.521,2591.365,9353608400
2013-01-15,'399300,沪深300,2595.856,2605.41,2576.919,2579.132,9862080500
2013-01-14,'399300,沪深300,2577.725,2583.625,2473.998,2474.176,9355409100
2013-01-11,'399300,沪深300,2483.23,2539.794,2473.696,2533.495,7423917600
2013-01-10,'399300,沪深300,2530.569,2553.352,2513.729,2525.59,7108586200
2013-01-09,'399300,沪深300,2526.126,2534.239,2504.299,2518.104,7023117000
2013-01-08,'399300,沪深300,2525.33,2540.513,2502.49,2534.647,7183710000
2013-01-07,'399300,沪深300,2535.985,2545.969,2511.603,2518.047,7516799300
2013-01-04,'399300,沪深300,2524.409,2558.529,2498.892,2551.814,9798818200
2012-12-31,'399300,沪深300,2522.952,2522.952,2485.559,2485.559,8200229300
2012-12-28,'399300,沪深300,2480.049,2481.592,2444.381,2448.076,6716632100
2012-12-27,'399300,沪深300,2444.594,2479.792,2443.681,2464.779,7325506700
2012-12-26,'399300,沪深300,2457.619,2458.007,2441.642,2445.987,7159182800
2012-12-25,'399300,沪深300,2448.395,2459.302,2365.41,2373.88,9550235000
2012-12-24,'399300,沪深300,2381.217,2396.725,2367.038,2368.007,5308700400
2012-12-21,'399300,沪深300,2372.002,2414.223,2365.032,2386.376,6871415800
2012-12-20,'399300,沪深300,2384.816,2391.924,2346.55,2361.322,6565546200
2012-12-19,'399300,沪深300,2371.109,2387.142,2358.033,2362.802,6329253000
2012-12-18,'399300,沪深300,2368.12,2398.63,2347.077,2361.095,8578484900
2012-12-17,'399300,沪深300,2366.7,2380.001,2358.664,2359.201,9408819500
2012-12-14,'399300,沪深300,2355.865,2357.106,2245.636,2245.636,11089256200
2012-12-13,'399300,沪深300,2242.635,2266.721,2242.557,2260.601,4194210000
2012-12-12,'399300,沪深300,2267.767,2273.211,2247.953,2257.73,4500645400
2012-12-11,'399300,沪深300,2258.5,2274.994,2254.299,2263.209,5146870300
2012-12-10,'399300,沪深300,2271.046,2276.28,2250.437,2254.915,7337547500
2012-12-07,'399300,沪深300,2246.757,2250.529,2198.107,2203.887,7616974800
2012-12-06,'399300,沪深300,2203.602,2216.976,2191.227,2205.605,4857468900
2012-12-05,'399300,沪深300,2207.878,2219.094,2126.793,2128.387,8248710300
2012-12-04,'399300,沪深300,2131.473,2135.662,2102.135,2104.928,3622591500
2012-12-03,'399300,沪深300,2108.85,2152.608,2108.149,2136.696,4018676200
2012-11-30,'399300,沪深300,2139.661,2142.856,2109.963,2114.244,3640691100
2012-11-29,'399300,沪深300,2115.676,2140.877,2114.477,2128.803,2967062500
2012-11-28,'399300,沪深300,2129.161,2144.802,2126.03,2142.5,3000933900
2012-11-27,'399300,沪深300,2150.638,2173.464,2150.222,2168.589,3194674600
2012-11-26,'399300,沪深300,2175.599,2191.359,2172.1,2187.24,2474269600
2012-11-23,'399300,沪深300,2192.676,2202.47,2179.727,2184.409,2866749300
2012-11-22,'399300,沪深300,2177.546,2185.577,2169.657,2181.179,2291235100
2012-11-21,'399300,沪深300,2194.896,2195.461,2151.38,2165.408,3050848200
2012-11-20,'399300,沪深300,2164.881,2184.334,2163.527,2180.205,2394891600
2012-11-19,'399300,沪深300,2174.985,2176.492,2149.538,2175.184,2697866600
2012-11-16,'399300,沪深300,2177.24,2191.611,2162.976,2189.511,3024778600
2012-11-15,'399300,沪深300,2193.623,2220.987,2193.516,2210.751,2831915100
2012-11-14,'399300,沪深300,2223.11,2225.124,2205.996,2213.086,2675879000
2012-11-13,'399300,沪深300,2212.44,2250.842,2208.723,2250.842,3408370400
2012-11-12,'399300,沪深300,2251.848,2254.703,2232.742,2242.96,3472168500
2012-11-09,'399300,沪深300,2240.924,2252.196,2235.231,2241.756,3050696800
2012-11-08,'399300,沪深300,2245.405,2275.401,2245.4,2269.582,3542647500
2012-11-07,'399300,沪深300,2287.505,2300.893,2277.02,2288.763,3306740300
2012-11-06,'399300,沪深300,2292.206,2304.048,2260.507,2301.98,3928062700
2012-11-05,'399300,沪深300,2301.88,2318.231,2290.135,2302.742,3951037200
2012-11-02,'399300,沪深300,2306.774,2309.666,2284.719,2297.898,3983328800
2012-11-01,'399300,沪深300,2297.884,2305.629,2256.412,2256.609,5076172900
2012-10-31,'399300,沪深300,2254.82,2256.095,2233.684,2241.432,3716979500
2012-10-30,'399300,沪深300,2239.882,2257.951,2231.776,2236.316,3408312500
2012-10-29,'399300,沪深300,2235.854,2248.139,2227.646,2241.802,2758132500
2012-10-26,'399300,沪深300,2247.907,2293.176,2237.059,2291.31,4090051900
2012-10-25,'399300,沪深300,2291.239,2322.917,2288.601,2306.733,4435153100
2012-10-24,'399300,沪深300,2307.779,2321.43,2302.169,2303.401,3754244500
2012-10-23,'399300,沪深300,2312.077,2344.044,2309.252,2340.89,3722127200
2012-10-22,'399300,沪深300,2341.592,2347.895,2315.895,2320.468,3436828600
2012-10-19,'399300,沪深300,2332.47,2342.527,2328.733,2335.105,3592773200
2012-10-18,'399300,沪深300,2336.077,2341.12,2305.883,2307.487,5061510000
2012-10-17,'399300,沪深300,2300.803,2312.173,2280.818,2307.358,3334940900
2012-10-16,'399300,沪深300,2298.162,2315.453,2287.59,2293.244,3205967900
2012-10-15,'399300,沪深300,2294.857,2307.882,2278.457,2306.006,2865174600
2012-10-12,'399300,沪深300,2304.531,2332.149,2287.009,2311.284,3687414500
2012-10-11,'399300,沪深300,2302.533,2321.352,2300.934,2315.897,4130065500
2012-10-10,'399300,沪深300,2324.117,2325.749,2304.608,2314.593,4268623800
2012-10-09,'399300,沪深300,2320.157,2327.727,2281.753,2281.753,5254888700
2012-10-08,'399300,沪深300,2270.054,2305.18,2258.11,2291.961,3553442400
2012-09-28,'399300,沪深300,2293.106,2297.033,2234.323,2235.057,5787582500
2012-09-27,'399300,沪深300,2251.717,2266.297,2185.766,2186.004,5301690000
2012-09-26,'399300,沪深300,2184.891,2216.824,2181.083,2208.906,2745462600
2012-09-25,'399300,沪深300,2210.154,2225.334,2202.376,2209.975,2787701900
2012-09-24,'399300,沪深300,2215.516,2225.805,2172.879,2183.969,3750168600
2012-09-21,'399300,沪深300,2199.063,2217.473,2186.53,2190.327,3812059300
2012-09-20,'399300,沪深300,2195.951,2236.191,2194.221,2236.191,4254577900
2012-09-19,'399300,沪深300,2246.236,2249.243,2229.489,2237.218,3434970600
2012-09-18,'399300,沪深300,2235.239,2253.144,2228.042,2249.425,3322869600
2012-09-17,'399300,沪深300,2258.705,2314.989,2258.182,2312.055,4898473400
2012-09-14,'399300,沪深300,2315.542,2332.417,2298.83,2324.012,6157181400
2012-09-13,'399300,沪深300,2298.461,2325.534,2298.367,2316.679,4204984900
2012-09-12,'399300,沪深300,2320.071,2337.196,2298.297,2325.925,4962251800
2012-09-11,'399300,沪深300,2311.89,2316.532,2294.82,2316.532,4626071900
2012-09-10,'399300,沪深300,2326.666,2334.496,2313.572,2320.557,6533055400
2012-09-07,'399300,沪深300,2317.179,2341.522,2233.912,2233.912,9452976400
2012-09-06,'399300,沪深300,2217.823,2218.68,2199.857,2204.436,3169588400
2012-09-05,'399300,沪深300,2199.875,2209.536,2186.962,2199.743,3475182400
2012-09-04,'399300,沪深300,2204.407,2234.875,2199.509,2231.716,3485268800
2012-09-03,'399300,沪深300,2228.369,2236.563,2197.708,2201.123,3854859200
2012-08-31,'399300,沪深300,2204.868,2218.866,2203.123,2205.573,2596498600
2012-08-30,'399300,沪深300,2211.37,2223.195,2188.724,2204.515,3549131000
2012-08-29,'399300,沪深300,2214.814,2240.112,2214.429,2230.199,2901064800
2012-08-28,'399300,沪深300,2238.411,2250.6,2222.001,2226.898,3377361500
2012-08-27,'399300,沪深300,2228.204,2268.485,2228.151,2268.485,3738619100
2012-08-24,'399300,沪深300,2275.677,2299.298,2274.566,2295.684,3186959100
2012-08-23,'399300,沪深300,2302.199,2311.653,2285.367,2298.18,3133534200
2012-08-22,'399300,沪深300,2295.586,2317.373,2285.755,2315.14,3170841200
2012-08-21,'399300,沪深300,2313.703,2327.375,2296.551,2301.932,3489510000
2012-08-20,'399300,沪深300,2301.788,2307.406,2279.946,2294.901,2740203300
2012-08-17,'399300,沪深300,2313.476,2322.885,2295.158,2318.432,2606571700
2012-08-16,'399300,沪深300,2319.67,2335.397,2317.061,2327.91,2590290500
2012-08-15,'399300,沪深300,2331.615,2350.022,2330.15,2350.022,3058017600
2012-08-14,'399300,沪深300,2357.016,2357.847,2324.906,2352.659,3985006600
2012-08-13,'399300,沪深300,2351.931,2394.504,2350.808,2394.504,4478354600
2012-08-10,'399300,沪深300,2399.751,2413.423,2395.912,2409.937,3470299500
2012-08-09,'399300,沪深300,2411.7,2412.142,2378.854,2388.43,3565895100
2012-08-08,'399300,沪深300,2389.795,2405.183,2382.825,2390.959,3781045100
2012-08-07,'399300,沪深300,2388.873,2390.782,2379.452,2383.257,3828548900
2012-08-06,'399300,沪深300,2385.611,2388.363,2348.119,2350.117,4182066500
2012-08-03,'399300,沪深300,2353.737,2354.156,2329.934,2340.25,2976978500
2012-08-02,'399300,沪深300,2334.882,2358.559,2325.608,2354.073,3151615900
2012-08-01,'399300,沪深300,2358.651,2371.122,2331.949,2332.129,3142084800
2012-07-31,'399300,沪深300,2332.922,2350.071,2329.505,2336.882,3209972300
2012-07-30,'399300,沪深300,2335.793,2367.029,2333.999,2350.782,3048485100
2012-07-27,'399300,沪深300,2349.108,2364.984,2341.293,2353.942,3109052500
2012-07-26,'399300,沪深300,2347.488,2374.874,2344.695,2360.134,3131409400
2012-07-25,'399300,沪深300,2360.083,2381.043,2357.468,2368.384,2489650100
2012-07-24,'399300,沪深300,2375.992,2392.353,2352.803,2353.22,3031007900
2012-07-23,'399300,沪深300,2365.431,2379.885,2357.507,2379.885,3239036900
2012-07-20,'399300,沪深300,2398.455,2423.804,2392.181,2415.71,3761975400
2012-07-19,'399300,沪深300,2424.322,2444.057,2401.291,2407.443,4694905200
2012-07-18,'399300,沪深300,2414.335,2420.778,2373.647,2412.062,4175178800
2012-07-17,'399300,沪深300,2414.201,2421.929,2391.281,2391.897,3342432900
2012-07-16,'399300,沪深300,2399.731,2452.595,2399.61,2452.595,4277187000
2012-07-13,'399300,沪深300,2450.633,2467.99,2438.979,2441.013,3672525600
2012-07-12,'399300,沪深300,2449.181,2460.559,2404.584,2420.036,5671769100
2012-07-11,'399300,沪深300,2425.572,2427.795,2402.154,2402.184,3762431200
2012-07-10,'399300,沪深300,2406.706,2426.529,2402.371,2411.003,3554998400
2012-07-09,'399300,沪深300,2416.036,2470.205,2414.953,2455.892,4922330200
2012-07-06,'399300,沪深300,2472.614,2477.231,2420.356,2435.059,4961060500
2012-07-05,'399300,沪深300,2430.37,2450.3,2420.001,2450.3,3472614500
2012-07-04,'399300,沪深300,2464.919,2481.336,2455.995,2474.527,3445214200
2012-07-03,'399300,沪深300,2468.721,2490.547,2457.449,2464.85,3869335400
2012-07-02,'399300,沪深300,2465.238,2473.966,2452.986,2473.545,4051007800
2012-06-29,'399300,沪深300,2461.612,2462.815,2417.486,2418.862,3799494100
2012-06-28,'399300,沪深300,2425.729,2459.189,2425.24,2451.664,3054311300
2012-06-27,'399300,沪深300,2447.195,2470.762,2444.343,2452.666,3000755300
2012-06-26,'399300,沪深300,2454.915,2465.12,2434.64,2442.562,3173400800
2012-06-25,'399300,沪深300,2456.518,2501.163,2455.008,2501.163,4010673500
2012-06-21,'399300,沪深300,2512.185,2547.048,2502.419,2547.048,3539673200
2012-06-20,'399300,沪深300,2552.611,2570.663,2549.438,2563.643,2985063900
2012-06-19,'399300,沪深300,2558.621,2577.362,2556.103,2577.362,3270055300
2012-06-18,'399300,沪深300,2581.212,2593.218,2572.987,2576.629,3569362800
2012-06-15,'399300,沪深300,2568.054,2580.17,2538.572,2565.189,4278607800
2012-06-14,'399300,沪深300,2560.421,2584.709,2558.565,2573.329,4024793400
2012-06-13,'399300,沪深300,2580.636,2581.115,2539.632,2546.791,4501456800
2012-06-12,'399300,沪深300,2540.178,2553.915,2529.951,2543.765,3793667600
2012-06-11,'399300,沪深300,2558.265,2565.429,2523.774,2529.599,4009826000
2012-06-08,'399300,沪深300,2524.329,2559.128,2520.409,2558.843,4385642600
2012-06-07,'399300,沪深300,2542.184,2584.039,2536.258,2579.425,3484118600
2012-06-06,'399300,沪深300,2557.401,2573.739,2547.334,2564.226,3385769400
2012-06-05,'399300,沪深300,2558.842,2573.887,2548.76,2565.186,3777991000
2012-06-04,'399300,沪深300,2559.026,2608.316,2558.92,2598.733,5247850200
2012-06-01,'399300,沪深300,2632.998,2653.857,2623.289,2633.601,4419105600
2012-05-31,'399300,沪深300,2632.042,2645.591,2617.228,2623.158,4410746900
2012-05-30,'399300,沪深300,2642.258,2655.163,2636.518,2646.37,5185543600
2012-05-29,'399300,沪深300,2650.854,2658.255,2612.564,2615.145,7213563700
2012-05-28,'399300,沪深300,2614.689,2614.849,2545.336,2562.596,5633927500
2012-05-25,'399300,沪深300,2573.103,2602.17,2565.647,2595.261,3927300400
2012-05-24,'399300,沪深300,2595.26,2630.414,2588.209,2613.095,4284406600
2012-05-23,'399300,沪深300,2616.869,2635.78,2598.29,2621.786,4371953100
2012-05-22,'399300,沪深300,2627.525,2627.602,2597.603,2598.167,4277352900
2012-05-21,'399300,沪深300,2587.231,2604.219,2563.973,2572.369,3860209000
2012-05-18,'399300,沪深300,2573.976,2603.191,2567.302,2595.547,4342212400
2012-05-17,'399300,沪深300,2613.942,2619.589,2571.201,2577.961,4372838900
2012-05-16,'399300,沪深300,2574.647,2612.625,2574.082,2610.161,4328027400
2012-05-15,'399300,沪深300,2617.374,2618.175,2591.598,2597.644,4576727100
2012-05-14,'399300,沪深300,2615.534,2656.284,2613.349,2653.806,5208248400
2012-05-11,'399300,沪深300,2636.917,2666.566,2636.523,2652.313,4100614300
2012-05-10,'399300,沪深300,2657.214,2667.675,2649.38,2657.87,4696257600
2012-05-09,'399300,沪深300,2657.514,2685.187,2655.322,2685.187,5840028300
2012-05-08,'399300,沪深300,2709.116,2717.825,2683.562,2717.408,6311084000
2012-05-07,'399300,沪深300,2717.778,2717.778,2694.321,2699.447,6854731400
2012-05-04,'399300,沪深300,2715.879,2716.033,2677.14,2689.624,6321808600
2012-05-03,'399300,沪深300,2691.518,2693.88,2675.811,2679.517,5936109000
2012-05-02,'399300,沪深300,2683.487,2697.949,2643.527,2660.673,8014865400
2012-04-27,'399300,沪深300,2626.157,2637.918,2623.598,2630.549,4823358600
2012-04-26,'399300,沪深300,2631.487,2643.768,2617.089,2632.718,5896566700
2012-04-25,'399300,沪深300,2625.99,2631.438,2593.327,2598.228,6246805300
2012-04-24,'399300,沪深300,2604.866,2640.295,2559.464,2594.801,7113955800
2012-04-23,'399300,沪深300,2606.038,2632.092,2599.112,2624.751,5866493800
2012-04-20,'399300,沪深300,2626.839,2627.375,2589.351,2591.51,6144637900
2012-04-19,'399300,沪深300,2596.056,2606.86,2585.301,2598.329,4644810900
2012-04-18,'399300,沪深300,2599.908,2602.106,2545.996,2550.905,5868840800
2012-04-17,'399300,沪深300,2541.883,2578.76,2541.535,2572.364,3781546700
2012-04-16,'399300,沪深300,2574.044,2586.198,2559.781,2564.231,4083970000
2012-04-13,'399300,沪深300,2580.454,2593.788,2570.035,2575.052,5309264300
2012-04-12,'399300,沪深300,2570.436,2570.842,2516.568,2522.828,5648840900
2012-04-11,'399300,沪深300,2520.036,2541.126,2489.325,2494.517,4251031000
2012-04-10,'399300,沪深300,2519.788,2519.812,2459.348,2490.283,4133590500
2012-04-09,'399300,沪深300,2495.146,2518.378,2491.592,2510.533,3537098600
2012-04-06,'399300,沪深300,2519.83,2525.534,2502.703,2509.445,4236857600
2012-04-05,'399300,沪深300,2512.832,2517.386,2441.269,2449.208,5433168700
2012-03-30,'399300,沪深300,2454.899,2461.977,2438.488,2447.939,3702708600
2012-03-29,'399300,沪深300,2443.122,2476.478,2429.732,2463.688,4613130400
2012-03-28,'399300,沪深300,2474.9,2540.417,2471.034,2538.458,5000579000
2012-03-27,'399300,沪深300,2547.143,2571.899,2544.373,2565.551,3594460400
2012-03-26,'399300,沪深300,2555.442,2562.929,2540.696,2551.425,3181621100
2012-03-23,'399300,沪深300,2552.94,2578.825,2544.525,2575.327,4332925600
2012-03-22,'399300,沪深300,2583.747,2599.244,2570.446,2586.938,4492677700
2012-03-21,'399300,沪深300,2587.793,2613.269,2569.075,2597.375,5800254400
2012-03-20,'399300,沪深300,2584.445,2622.66,2584.024,2622.66,5811406500
2012-03-19,'399300,沪深300,2630.013,2631.045,2598.63,2617.662,5764662500
2012-03-16,'399300,沪深300,2623.52,2624.316,2577.245,2591.8,5809125900
2012-03-15,'399300,沪深300,2585.546,2618.252,2575.437,2602.661,7256596000
2012-03-14,'399300,沪深300,2605.106,2705.754,2595.342,2694.475,10842654000
2012-03-13,'399300,沪深300,2681.073,2681.334,2649.169,2653.681,5840446900
2012-03-12,'399300,沪深300,2654.402,2666.432,2636.423,2663.243,6232721600
2012-03-09,'399300,沪深300,2664.302,2664.414,2631.406,2644.1,5525892100
2012-03-08,'399300,沪深300,2635.791,2645.953,2612.403,2612.403,5754941300
2012-03-07,'399300,沪深300,2603.005,2628.585,2594.128,2596.479,5694873300
2012-03-06,'399300,沪深300,2621.052,2657.963,2615.6,2654.799,6244714800
2012-03-05,'399300,沪深300,2662.698,2694.612,2660.955,2687.74,7139545800
2012-03-02,'399300,沪深300,2679.934,2679.934,2637.961,2637.961,6412203400
2012-03-01,'399300,沪深300,2633.345,2647.785,2621.858,2622.737,4214844100
2012-02-29,'399300,沪深300,2634.143,2666.647,2631.784,2655.858,5912020600
2012-02-28,'399300,沪深300,2662.463,2671.833,2641.459,2652.342,7759253600
2012-02-27,'399300,沪深300,2656.573,2693.843,2656.573,2658.121,10151403400
2012-02-24,'399300,沪深300,2648.017,2648.017,2602.776,2607.339,8599970800
2012-02-23,'399300,沪深300,2606.256,2614.537,2590.518,2595.779,7037712600
2012-02-22,'399300,沪深300,2597.476,2598.863,2560.343,2564.315,7637665600
2012-02-21,'399300,沪深300,2562.453,2562.909,2520.786,2544.835,4789480800
2012-02-20,'399300,沪深300,2540.706,2574.746,2539.904,2571.907,5615332900
2012-02-17,'399300,沪深300,2537.086,2558.345,2522.856,2551.815,3899471600
2012-02-16,'399300,沪深300,2536.074,2559.345,2519.043,2544.641,5439543100
2012-02-15,'399300,沪深300,2549.607,2562.071,2511.289,2515.829,5809037000
2012-02-14,'399300,沪深300,2522.107,2533.264,2506.537,2528.967,4043010100
2012-02-13,'399300,沪深300,2531.981,2553.446,2496.305,2504.41,5191397300
2012-02-10,'399300,沪深300,2533.624,2560.027,2521.155,2521.676,6157587700
2012-02-09,'399300,沪深300,2529.231,2546.025,2513.131,2525.589,5929975100
2012-02-08,'399300,沪深300,2528.236,2534.162,2450.999,2456.422,5618645600
2012-02-07,'399300,沪深300,2457.954,2489.032,2441.698,2489.032,3967916400
2012-02-06,'399300,沪深300,2504.322,2520.758,2488.709,2511.172,4507990500
2012-02-03,'399300,沪深300,2506.09,2514.645,2470.28,2478.336,4994924000
2012-02-02,'399300,沪深300,2486.238,2486.238,2429.709,2437.47,4206698500
2012-02-01,'399300,沪深300,2428.994,2481.664,2423.45,2458.233,3501537400
2012-01-31,'399300,沪深300,2464.26,2472.839,2447.768,2462.338,3070150100
2012-01-30,'399300,沪深300,2460.72,2508.877,2460.396,2508.877,4351714800
2012-01-20,'399300,沪深300,2504.086,2510.34,2462.594,2476.73,5452978300
2012-01-19,'399300,沪深300,2468.35,2480.206,2414.985,2423.857,5561572600
2012-01-18,'399300,沪深300,2422.189,2485.498,2414.527,2464.92,6389235800
2012-01-17,'399300,沪深300,2460.601,2462.429,2329.248,2347.568,6420564800
2012-01-16,'399300,沪深300,2345.649,2394.498,2345.633,2376.953,3052714500
2012-01-13,'399300,沪深300,2394.334,2445.787,2374.545,2438.405,4551399700
2012-01-12,'399300,沪深300,2435.219,2464.378,2423.321,2426.82,4712127500
2012-01-11,'399300,沪深300,2435.608,2453.146,2423.322,2444.757,5870567400
2012-01-10,'399300,沪深300,2447.349,2449.955,2361.281,2365.768,8115498900
2012-01-09,'399300,沪深300,2368.57,2368.889,2271.717,2291.182,5472734100
2012-01-06,'399300,沪深300,2290.601,2291.885,2254.567,2274.352,3519899200
2012-01-05,'399300,沪深300,2276.385,2316.657,2272.153,2290.78,4301648000
2012-01-04,'399300,沪深300,2298.753,2365.988,2298.298,2361.499,3434456700
2011-12-30,'399300,沪深300,2345.742,2349.029,2318.673,2318.673,3586524300
2011-12-29,'399300,沪深300,2311.361,2323.488,2293.872,2297.288,3088770000
2011-12-28,'399300,沪深300,2307.928,2309.645,2267.114,2295.866,3288202000
2011-12-27,'399300,沪深300,2305.035,2346.384,2302.411,2332.826,2927731400
2011-12-26,'399300,沪深300,2335.702,2369.818,2334.794,2345.555,2822408700
2011-12-23,'399300,沪深300,2359.159,2382.709,2331.958,2337.382,3316190400
2011-12-22,'399300,沪深300,2341.335,2358.468,2294.607,2325.27,3668385800
2011-12-21,'399300,沪深300,2339.108,2404.775,2337.693,2397.275,3120952500
2011-12-20,'399300,沪深300,2377.073,2412.572,2373.86,2376.709,3240232700
2011-12-19,'399300,沪深300,2384.408,2387.89,2321.657,2370.418,3790975200
2011-12-16,'399300,沪深300,2390.129,2390.378,2332.14,2339.976,3630233900
2011-12-15,'399300,沪深300,2340.788,2384.473,2340.447,2382.441,3675083400
2011-12-14,'399300,沪深300,2397.48,2433.55,2392.299,2415.944,2532010900
2011-12-13,'399300,沪深300,2421.928,2472.656,2418.673,2467.016,3571753400
2011-12-12,'399300,沪深300,2477.692,2502.046,2476.116,2497.922,2190124900
2011-12-09,'399300,沪深300,2503.461,2525.162,2496.972,2506.624,2402905900
2011-12-08,'399300,沪深300,2525.001,2549.101,2494.694,2525.041,2777774400
2011-12-07,'399300,沪深300,2528.228,2534.529,2509.777,2517.341,2326183900
2011-12-06,'399300,沪深300,2516.341,2525.666,2499.574,2515.044,2629758100
2011-12-05,'399300,沪深300,2521.385,2561.2,2517.179,2561.2,3206338800
2011-12-02,'399300,沪深300,2557.311,2575.692,2543.532,2570.56,3218370300
2011-12-01,'399300,沪深300,2583.613,2630.664,2577.722,2596.153,6352025200
2011-11-30,'399300,沪深300,2521.52,2601.9,2507.184,2600.099,4235264500
2011-11-29,'399300,沪深300,2608.569,2609.187,2580.293,2595.086,3002587800
2011-11-28,'399300,沪深300,2573.321,2589.354,2562.493,2578.344,2566693600
2011-11-25,'399300,沪深300,2569.973,2598.392,2563.65,2585.137,2391376600
2011-11-24,'399300,沪深300,2588.915,2604.236,2557.695,2565.686,3031960100
2011-11-23,'399300,沪深300,2584.011,2617.088,2578.157,2613.291,2853141200
2011-11-22,'399300,沪深300,2609.475,2611.15,2580.781,2592.229,2906907800
2011-11-21,'399300,沪深300,2609.687,2613.262,2587.742,2608.556,2797189600
2011-11-18,'399300,沪深300,2606.495,2646.209,2601.179,2643.667,4241471800
2011-11-17,'399300,沪深300,2662.017,2687.831,2660.651,2671.953,3524765200
